rf_train_predictions,rf_train_probs,train_labels
0,0.37685200673997193,1
-1,0.3040434091670044,-1
1,0.3135845357401304,1
0,0.4393041330382361,0
0,0.3706625534311947,0
1,0.3839078310489893,0
1,0.3373728387651069,1
1,0.32177987782823986,0
-1,0.23577933352133537,-1
-1,0.2437154638884821,-1
1,0.37395596688628074,0
1,0.33727283003555336,1
-1,0.3530702273577815,-1
1,0.35338001695765575,1
1,0.3532116465716825,1
1,0.36335690863255654,1
1,0.3374271031565421,1
-1,0.2942098985684408,-1
1,0.3230927411339139,1
-1,0.34004612939244483,-1
-1,0.2864311192837713,-1
0,0.5002170792333722,0
-1,0.3292865343039085,-1
1,0.36193861413238665,1
1,0.3419279486766088,1
-1,0.22561309678914465,-1
-1,0.21701186164875136,-1
-1,0.317011642657126,-1
-1,0.24801706183174588,-1
-1,0.21544090845104574,-1
-1,0.3551640108356208,-1
-1,0.29313177391099077,-1
-1,0.23380619150802415,-1
0,0.3749191869767256,0
1,0.4059902131900692,1
-1,0.3036771496554849,1
1,0.37036501803407856,1
0,0.3717051184362468,-1
-1,0.25869364430964614,-1
-1,0.26776446530044135,-1
1,0.30959530798176704,0
1,0.33082801226490227,1
1,0.35720310587003934,1
1,0.32395667675943046,1
0,0.415366750395245,0
0,0.41579352936987213,0
-1,0.3213499042071617,-1
-1,0.3598924625589015,0
-1,0.22903047537997945,-1
1,0.3434056343442159,1
-1,0.3507384306348484,0
-1,0.2581652862021321,-1
-1,0.2472804182222924,-1
-1,0.21896513010068053,-1
-1,0.3408243144492639,-1
1,0.3795138729925502,1
1,0.3169834050869428,1
0,0.37676261141320594,0
1,0.35599061403762877,1
-1,0.26025182033716077,-1
-1,0.2759971993675938,-1
1,0.3372011341898859,1
-1,0.25108473456492925,-1
1,0.36089053170698726,0
1,0.33612485838341966,1
1,0.3697602521239003,1
0,0.3832389717684927,0
-1,0.31280337512027023,0
0,0.35412622922683284,-1
-1,0.25748751750132143,-1
