rf_train_predictions,rf_train_probs,train_labels
1,0.7270943624013566,1
0,0.2876620377904159,0
0,0.18746418695603545,0
0,0.2638805441176667,0
1,0.5268753689745048,0
0,0.33420605985028556,0
0,0.18456214459529904,0
1,0.5089895924351349,0
0,0.47744836630572485,0
0,0.3980041040191338,0
0,0.4209388291305132,0
0,0.4701666055576051,0
1,0.6397851835350279,1
0,0.3763314694021501,0
0,0.4202296670464911,0
1,0.6285140566481645,1
1,0.5296518337995321,1
0,0.3423633504263043,0
1,0.7339213520814674,1
0,0.20876092365554239,0
0,0.26652458701545045,0
1,0.7371307343227593,1
0,0.3957640861276986,0
1,0.7140988283886344,1
0,0.27362579548283017,0
1,0.701746852967851,1
0,0.19945538595312062,0
1,0.64229146293325,1
0,0.4317550577663665,0
1,0.7143390402991915,1
0,0.2059470973575362,0
1,0.7108845926535037,1
0,0.24353432254791815,0
0,0.3782388826511847,0
0,0.4010692580895315,0
1,0.6044051525170704,1
1,0.5437749609779812,0
1,0.6268036723715373,1
1,0.5797884796118397,1
0,0.4544805796665684,0
1,0.6428524847937923,1
1,0.698441020457776,1
1,0.5101736010859451,0
1,0.5333047057140677,0
0,0.25003405986082555,0
1,0.5820682640981396,1
0,0.34136440493132403,0
0,0.49728771993943105,0
1,0.6460834061231786,1
0,0.29092387311336737,0
1,0.5545808652548007,1
1,0.6810463266172242,1
0,0.4595209917220287,0
1,0.7670546133735862,1
0,0.36437220948211946,0
1,0.7388297288476332,1
0,0.21397029315549468,0
1,0.7265690465688537,1
1,0.7034300185130846,1
1,0.6316837562321436,1
1,0.6603182318485854,1
0,0.4416343474082003,0
1,0.7369142738770234,1
0,0.22645633018634295,0
1,0.6559188571203072,1
0,0.27108729070499343,0
0,0.29012420582327453,0
1,0.6430020718651122,1
0,0.40810770994893614,0
1,0.7460350364344254,1
0,0.3184009415329708,0
1,0.6735981734330592,1
1,0.625395919185191,1
1,0.7192599286639377,1
1,0.5278187299725345,1
0,0.18584695416166727,0
1,0.7120877905677192,1
1,0.7164962131055159,1
1,0.6120769635109928,1
1,0.6262250523292606,1
1,0.5701974456263456,1
0,0.3133679442766602,0
1,0.6111096892051949,1
1,0.6926986065541834,1
0,0.3277660830498133,0
0,0.4234568414580452,0
1,0.6936639822282784,1
1,0.6278170965116195,1
0,0.45053782183932356,0
0,0.2023329957627538,0
1,0.5028191329117359,0
0,0.30922120527682856,0
1,0.7186061956844587,1
0,0.32700839804140747,0
0,0.43389454212584183,0
1,0.6565077954766978,1
0,0.38666930687632883,0
0,0.2932824546371201,0
0,0.2741607052683513,0
1,0.7161456362036482,1
1,0.6764433851741799,1
1,0.7540857083280581,1
1,0.6476534489363097,1
0,0.2569563885180743,0
1,0.508193399013326,0
1,0.6181157287643074,1
1,0.6543430371840016,1
1,0.6684816547542163,1
1,0.5916011011234634,1
0,0.1700770564759357,0
1,0.7119678983812233,1
1,0.6363955193832291,1
0,0.41915329555865194,0
1,0.7223152792066587,1
1,0.5810005175792416,1
0,0.1988574708224207,0
1,0.6842359209316452,1
1,0.6238187900556925,1
0,0.43097164773103913,0
1,0.5215891497892199,0
1,0.5097749983771116,0
1,0.6411764903846824,1
0,0.48785329116460585,0
0,0.4454641443374635,0
0,0.31336192868355917,0
1,0.6940765379066919,1
0,0.3481681936741671,0
0,0.345057636582964,0
1,0.7471031578467988,1
1,0.7163848889880007,1
1,0.6585666768447667,0
0,0.4830770683417509,0
1,0.7241003188727717,1
1,0.5726830199608234,1
0,0.2571009061890695,0
1,0.5005504696207874,0
0,0.33048341013720817,0
0,0.2340813361044377,0
1,0.6038204717353937,1
0,0.18626338576524173,0
1,0.6314055854766605,1
0,0.4983851638983932,0
0,0.40881876787550653,0
1,0.6053511189181077,1
0,0.33223198454678576,0
