rf_train_predictions,rf_train_probs,train_labels
1,0.8949179647119537,1
1,0.6403107857736682,1
0,0.2088716636519135,0
1,0.8357116233471639,1
0,0.22931903596485245,0
0,0.26738643594051265,0
0,0.2513798273565379,0
0,0.33059056410109144,0
0,0.2332415019571774,0
1,0.6998351401834794,1
0,0.4283173442345955,0
0,0.24020662901692905,0
1,0.910904567440098,1
0,0.2791169612843463,0
1,0.6282714383547028,1
1,0.8432535569934035,1
1,0.6191999488270934,1
1,0.7826104457925127,1
0,0.23143876355139745,0
1,0.5378642464815679,1
0,0.2963717916048141,0
1,0.8721786796308588,1
1,0.5565024766406882,1
0,0.3004200299746237,0
1,0.6636380158454674,1
1,0.7392770489486823,1
0,0.43432871353287594,0
1,0.9398516377748625,1
1,0.9341004370147518,1
0,0.33100952810641826,0
0,0.2659002984193807,0
1,0.5046375009418282,1
1,0.9302182005168801,1
1,0.7750807307084923,1
1,0.9271144138336602,1
0,0.26133993634535185,0
0,0.3365243127869387,0
0,0.2558039794213955,0
0,0.18905217960215875,0
1,0.6878069176564486,1
1,0.8673113916563038,1
0,0.24187455444989406,0
1,0.8175985211173932,1
1,0.5228613509402396,1
1,0.7778846328013448,1
0,0.28511779270599524,0
1,0.8875792517859926,1
0,0.23301251095369488,0
0,0.21444347519430015,0
0,0.23949007475005415,0
0,0.21984282182333664,0
0,0.17398330189041394,0
1,0.9461250863443127,1
0,0.28286169607614337,0
1,0.7223443564584532,1
0,0.29831060078167826,0
1,0.7540954117419685,1
1,0.9271520917737851,1
0,0.19602030777223933,0
0,0.1901112239227018,0
1,0.7186420423073696,1
0,0.22601081950305787,0
0,0.39143564202361303,0
0,0.22553187584285017,0
1,0.7094641093399667,1
1,0.9000497926301786,1
0,0.23795418100927002,0
1,0.899623125449227,1
0,0.24318759613766028,0
0,0.2794149958211941,0
0,0.2666982869859659,0
0,0.2692690895701618,0
0,0.18293406175768445,0
0,0.2585701405896902,0
1,0.9085892608103648,1
0,0.3120887939510373,0
1,0.9554898268607092,1
1,0.9109593920677398,1
1,0.7085231074251261,1
1,0.5894313644270399,1
1,0.8015063312559133,1
0,0.30712096114038795,0
0,0.17722961833719875,0
1,0.7786397536589188,1
1,0.511429127238402,1
0,0.19267298690652865,0
1,0.6896749067654889,1
0,0.4513588161523542,1
0,0.219484640833777,0
1,0.8105259337206944,1
1,0.6161999937237449,1
1,0.6936860704290428,1
0,0.22075902119306356,0
0,0.27193540138224137,0
1,0.5268961428944118,1
0,0.3064702000370464,0
0,0.41213550220500783,1
0,0.3919279316914392,1
0,0.38287176695296327,1
0,0.40274891548286507,0
0,0.24934830895930976,0
0,0.3096668595172814,0
0,0.22686318182907717,0
0,0.2798540127763171,0
0,0.3699763529021077,1
0,0.17367130624472454,0
0,0.2654532523742096,0
1,0.9146244324270804,1
0,0.21965994474579792,0
1,0.6592534052339262,1
0,0.18233944050554235,0
0,0.18010668845866526,0
1,0.5348851702508032,1
1,0.7906588164443025,1
1,0.8268645184822805,1
1,0.8004786680497074,1
0,0.22906347241553868,0
1,0.655782469085461,1
1,0.6005053155047709,1
1,0.9034802533386862,1
0,0.2714502698074162,0
1,0.8211130015177034,1
0,0.21125255639046717,0
1,0.6599270725189765,1
0,0.23282369745443748,0
1,0.8036699118250507,1
0,0.2850013324571612,0
0,0.3013822408031785,0
1,0.6302770054205507,1
0,0.2961082054939765,0
0,0.3106458361697374,0
1,0.6439078460397103,1
0,0.38197993343057596,0
0,0.24709061735640095,0
0,0.23020351148513907,0
0,0.3931957348656043,0
0,0.20519841278926262,0
1,0.5448395050929092,1
1,0.8465338742232811,1
0,0.20611690142328842,0
1,0.5897544487684827,1
1,0.7355445728373808,1
0,0.2494848703663622,0
0,0.4493075407145934,1
0,0.18539652739832477,0
0,0.25011230359660575,0
0,0.20908747392288954,0
1,0.576004096147512,1
1,0.8821370612554169,1
1,0.78954751209364,1
1,0.5959153246006874,1
0,0.2261822885641,0
0,0.22049519099581494,0
0,0.22704836704758372,0
1,0.6544000252195015,1
0,0.24801946459514088,0
0,0.22523635030334666,0
0,0.23544422747629717,0
0,0.4433034455636517,1
1,0.9095302343046338,1
0,0.4413694791723518,1
1,0.874952045237965,1
1,0.834272385645366,1
0,0.2523073142727474,0
1,0.5145976099838954,1
1,0.6836367657042919,1
0,0.482711696169339,1
1,0.742270343133159,1
0,0.2697334952561275,0
0,0.25224826708953657,0
0,0.17749602382958854,0
0,0.40412358810419013,1
1,0.8264437637535142,1
0,0.2206695680212567,0
1,0.6072598827770542,1
1,0.9562915934520707,1
0,0.3941468258003408,1
0,0.21854972514565138,0
0,0.26566444410019774,0
0,0.45831616609610004,1
0,0.2927011593905167,0
1,0.7501960801672624,1
0,0.2777405583988823,0
1,0.8871656402909401,1
1,0.8765179682852616,1
0,0.20067697606489127,0
1,0.6615059635298332,1
1,0.6841040613117575,1
0,0.2860730318940013,0
1,0.6095478847564255,1
1,0.7208331713293985,1
0,0.2579465569859903,0
0,0.19746086201064625,0
1,0.5142829044719752,1
1,0.7105706110973484,1
1,0.9059770759770465,1
0,0.36955304680574,1
1,0.5025951748220051,1
0,0.26039590633587206,0
0,0.3478579869403163,0
0,0.34583849902140096,0
0,0.2550427011843485,0
0,0.3947511841340926,1
0,0.4813537785898017,0
0,0.45287727737343475,0
1,0.616730310216369,1
0,0.4165384615092372,0
0,0.21360863431849356,0
0,0.2319902645090101,0
0,0.19803384469367014,0
0,0.20250166295952277,0
0,0.21212870853999877,0
1,0.6248177757353822,1
0,0.3081211951060309,0
1,0.6071048450034923,1
1,0.609414068189317,1
0,0.22566840993965212,0
1,0.9096111123668138,1
0,0.25952110562498304,0
0,0.3505032329145474,0
0,0.16947229069240866,0
1,0.9413742679783949,1
1,0.6459730550812799,1
0,0.18957743852061387,0
1,0.817833897413797,1
1,0.8469866510885903,1
0,0.17190329725964595,0
1,0.906122443518901,1
0,0.34141936073587076,1
1,0.9330889360875431,1
1,0.5231576306109076,1
1,0.7815673235967406,1
0,0.2055114895301333,0
1,0.5023383991880367,1
0,0.3117527868154808,0
1,0.904713185531993,1
0,0.25490588656058316,0
1,0.7664072535748323,1
1,0.7180218410526049,1
1,0.8333597710892642,1
0,0.1941708761406586,0
0,0.23255810776193228,0
1,0.8376072383635301,1
1,0.6284056898354486,1
0,0.2545907881917493,0
1,0.7936036542086704,1
0,0.2923357202948288,0
0,0.3792062971791331,0
0,0.25909066729076324,0
1,0.8802647964608517,1
0,0.2681104971117265,0
1,0.7880865867973048,1
1,0.7965683577568221,1
1,0.7851207382004647,1
0,0.23696833552131358,0
1,0.6834998416805527,1
1,0.5802526181567077,1
0,0.2925785647352112,0
1,0.9036985561731415,1
0,0.4507175530361465,0
0,0.2860868858480876,0
0,0.2617566638503689,0
1,0.7680499678255619,1
1,0.9305970621743882,1
0,0.28928928636117546,0
1,0.8297511370737577,1
0,0.24454166936327934,0
1,0.8117340034930491,1
1,0.5171663721629084,1
0,0.21293504115724396,0
1,0.7703157930416142,1
1,0.6350871985592274,1
0,0.24105452061295865,0
1,0.7072950876473126,1
1,0.9414894630936665,1
0,0.22914805687265744,0
1,0.7225777176751593,1
1,0.7248563060966566,1
0,0.2667983740545964,0
0,0.20440353200921685,0
1,0.7838451087652055,1
0,0.19436974338912574,0
0,0.24726459203418907,0
1,0.7390220496507195,1
0,0.2828983230822605,0
0,0.19678158518966093,0
1,0.9297285734750398,1
1,0.9217046753933117,1
1,0.6462381603095652,1
0,0.3743711154899021,0
0,0.23195470123786704,0
1,0.7158998063353144,1
1,0.7467261220842332,1
1,0.651309848262395,1
1,0.7661158258840728,1
1,0.834272385645366,1
1,0.9262487010545964,1
1,0.7315712011719162,1
0,0.23819780399575602,0
1,0.9190011991687433,1
1,0.8425087489075463,1
0,0.250048638286339,0
1,0.6015908287686195,1
1,0.9010225548965899,1
1,0.9426879084049762,1
1,0.9216267260944947,1
0,0.29273287522506863,0
0,0.26186781910720053,0
0,0.3316325506707337,0
0,0.2364664298046214,0
0,0.40726193306082664,1
0,0.2547166480193594,0
1,0.9336199230137794,1
1,0.8958402277900575,1
1,0.6663361598014279,1
1,0.7290996727994874,1
1,0.9041731784510563,1
1,0.5959745181262069,1
0,0.2849298312964394,0
0,0.29256176670667183,0
0,0.38299604188443814,0
1,0.6659423311130297,1
0,0.28940761417461763,0
1,0.6431306530624622,1
0,0.30341404349726914,0
0,0.2921216909577032,1
1,0.9369252699508855,1
0,0.1764381025110109,0
0,0.3956674631820532,0
1,0.514143264100075,1
0,0.28273442523375186,0
0,0.28543527495711724,0
0,0.3049497352205903,0
0,0.37133322117764966,0
0,0.32519487637952893,1
0,0.19122620951777727,0
1,0.6732160890009772,1
1,0.6508804551295182,1
1,0.796897238976929,1
0,0.2502896835498112,0
0,0.3082982844082984,0
0,0.2661466998075898,0
0,0.24360484196318333,0
0,0.3944307296780306,0
0,0.21740297733946826,0
1,0.8155317238355547,1
0,0.34815274084374237,0
0,0.3453664685351815,0
0,0.32909327224478163,1
0,0.27942637562054395,0
1,0.8764947330529654,1
0,0.2691612719674364,0
0,0.4683826048785466,1
1,0.8273685427103094,1
1,0.9367928179943994,1
0,0.27332774491488,0
0,0.37689373966067274,1
0,0.24862733982868288,0
0,0.240094093981843,0
0,0.26191784893304304,0
1,0.5489303703689952,1
1,0.7312014663572814,1
0,0.37047228591465853,1
0,0.1964501825667667,0
0,0.22523089748396996,0
1,0.5247752743516457,1
0,0.32961016537092097,1
1,0.858486845889836,1
0,0.24263093782643214,0
0,0.2708670316548133,0
0,0.35732193782812716,0
1,0.924107035164594,1
1,0.7019367328849002,1
0,0.3223008130033959,0
0,0.3445798210536566,0
1,0.8738082546512413,1
0,0.27453611832418806,0
0,0.2547178253073229,0
1,0.9495461290776805,1
0,0.26698161650209545,0
1,0.8366660331469403,1
1,0.5154031039357563,1
0,0.3294742293341949,0
0,0.3739599239764032,0
0,0.2992644705124184,0
0,0.4134378729548184,0
1,0.7701349695640313,1
0,0.36470033279064495,0
1,0.7815187196632297,1
0,0.26708945725236255,0
0,0.35320318919823357,0
0,0.28374188849508036,0
1,0.7731311088634669,1
0,0.2527392900051686,0
1,0.7065689120524741,1
0,0.4392478820603952,0
1,0.6876597098699474,1
1,0.9028027476948806,1
1,0.5980524248426484,1
1,0.9262209708827861,1
1,0.7954646844080187,1
0,0.3304901990493655,0
0,0.270252911178692,0
1,0.6686246292810333,1
1,0.7728094962128249,1
1,0.9521263877571681,1
1,0.9061900390921436,1
0,0.23104447485424465,0
0,0.30081413348909586,0
0,0.33418808106275727,0
1,0.5676088637714596,1
0,0.21248807839769948,0
0,0.23816319312480597,0
0,0.3011139695717791,0
