rf_train_predictions,rf_train_probs,train_labels
0,0.5793706553237616,0
0,0.5929720685707197,0
-1,0.36195577230871107,-1
0,0.5612263747398749,0
-1,0.25836556073143774,-1
-1,0.1560340167578613,-1
0,0.506235314842655,0
0,0.5121719635147308,0
-1,0.35969459071732396,-1
0,0.608472732679012,0
0,0.47452283169837023,0
-1,0.3674282142555168,-1
0,0.42009439503121543,0
1,0.39630341164794275,1
0,0.4910534533035614,0
1,0.24311692278599864,1
1,0.24947589646267812,1
-1,0.19046486013935268,-1
0,0.5946365041707029,0
-1,0.33652489744997055,-1
-1,0.24381201574584238,-1
0,0.6031707930265737,0
0,0.5957931550064419,0
0,0.5584144131991606,0
1,0.20263273387731273,1
1,0.27902462447622156,1
-1,0.3270009190708709,0
-1,0.16735171532714882,-1
1,0.29475156324613105,0
1,0.22751622961705845,1
-1,0.3386383741834895,1
-1,0.1940094208875076,-1
1,0.19963638337773434,1
1,0.22093751771619272,1
-1,0.15391005454117435,-1
-1,0.3666998556035393,-1
-1,0.2581334957071998,1
1,0.23709551113379576,1
-1,0.18789791780784149,-1
-1,0.20692908671147367,-1
-1,0.15724570653171047,-1
0,0.3887358397428845,0
-1,0.2638451702749505,-1
1,0.25111368692624864,1
0,0.40813799378460286,1
1,0.25807279672334943,1
1,0.20547138529478293,1
1,0.34658007968893156,1
0,0.40952816131276093,0
0,0.549565013876967,0
0,0.5673158902915696,0
0,0.4768224154909547,0
0,0.4398610051953812,0
1,0.3507960992106583,1
1,0.2082292913510988,1
-1,0.15491079681966508,-1
0,0.458196698111392,0
-1,0.18544530924662375,-1
1,0.29955140423332105,1
-1,0.23504996702945544,-1
1,0.20021400197015737,1
1,0.3639693836749814,1
0,0.555192683657658,0
1,0.2773354894959258,1
0,0.3834506814951703,-1
0,0.4831116308666573,0
0,0.41849453482584964,0
1,0.23089217504958806,1
1,0.22740382373407939,1
0,0.4444213702933573,0
1,0.1965251658747616,1
-1,0.18654769863901544,-1
0,0.5793341119162849,0
0,0.40048491554889937,0
1,0.27511750718174427,1
0,0.5340410627714973,0
-1,0.16233274570228926,-1
-1,0.3217505367081238,-1
-1,0.24620969521092081,-1
1,0.2212635456971113,1
0,0.5617012540750659,0
-1,0.2405639039884813,-1
0,0.49122652655635823,0
1,0.17131152443771303,1
0,0.6012235896915465,0
-1,0.1672245456103415,-1
-1,0.18224512661379766,-1
1,0.24842531355523675,1
0,0.5351262028855426,0
0,0.5423577842423986,0
1,0.20095856490605876,1
0,0.5769883890947282,0
1,0.3228622491978367,1
0,0.5312245760809104,0
1,0.3758087245698405,1
0,0.5575031501804605,0
0,0.3916081472088887,0
1,0.20287452003598222,1
